spotify_id,artist,track_name,valence,arousal,label_quadrant,instrumentalness
5yYD53kfXBuWHTKBxps78B,Michael Wendler,Prinzessin,0.846,0.827,Q1_Happy,0.000444
5WsLhiPFZYgnd3EmgEVR31,Alkaline,Profile,0.697,0.755,Q1_Happy,2.63e-05
5fiuqxIuRE5mmskQSoqyb4,Xavi The Destroyer,Besame (Remix) [feat. Farruko],0.843,0.794,Q1_Happy,0.0
0HXk4XpvZCCltHWeXZe1zb,ChouCho,優しさの理由,0.716,0.873,Q1_Happy,0.0
3Te9Xd6Xe9VlNYShcOthTV,Priya Sisters,Govinda Govinda,0.782,0.657,Q1_Happy,0.0
5kr3j5Clb9rjEposoMyLVt,Green Day,Welcome to Paradise,0.717,0.96,Q1_Happy,0.0116
07qrA1FxZpXy383wX3IDEb,BTS,Boy With Luv (Feat. Halsey),0.803,0.862,Q1_Happy,0.0
1a2iF9XymafjRk56q7oCxo,Stevie Ray Vaughan,Pride and Joy,0.743,0.626,Q1_Happy,0.00395
6QZZdQPDKvIG0Q6VTH9ycy,Eliminate,Them Ft. Virus Syndicate,0.692,0.97,Q1_Happy,1.41e-05
4gitetlGHZ9LfuJhwUhEhF,Olivia Newton-John,Physical - Remastered 2021,0.74,0.728,Q1_Happy,0.00114
1ynmMEK1fkyiZ6Z6F3ThEt,The J. Geils Band,Centerfold,0.888,0.677,Q1_Happy,0.0
5m7on0zpnmeAXy72ANrmfU,Theory of a Deadman,Bad Girlfriend,0.676,0.957,Q1_Happy,0.0
5CqLGYG9WPnvtCZurOfAx4,Eddie Meduza,34:an,0.983,0.893,Q1_Happy,0.0
4LxNjTEnb4uh1gUg1Y5Ycp,Naked Eyes,"Promises, Promises - US Single Version",0.753,0.895,Q1_Happy,0.000242
2hHSnnv5raHjHmJ8c9HVjq,NJ,Akkarappacha,0.649,0.864,Q1_Happy,0.00159
4RRjzag1k8za5IVBa8XLrn,Rasta Chinela,Mel da Sua Boca,0.823,0.952,Q1_Happy,0.0
0PO7wSSVIiQvQNfbyENGhO,Pablo,Um Dia,0.815,0.621,Q1_Happy,0.0
5J1S7PWSXvvPp6kL1Kr7l3,Raí Saia Rodada,Quero Sentir de Novo - Ao Vivo,0.875,0.93,Q1_Happy,0.0
0R9VDFgMpvb3Ffwv0Sh8mb,Tony Guerra & Forró Sacode,Obsessão,0.923,0.938,Q1_Happy,0.0
0jwIgZRcbW2VjYuCbhKnX5,Ratones Paranoicos,La Nave,0.787,0.896,Q1_Happy,0.0201
6Rr2kDjAtdAE1rsGRAiVyS,Raymond & Maria,Ingen vill veta var du köpt din tröja,0.949,0.718,Q1_Happy,0.0
3WE3Rrm3d3ZIoW3P517Xey,Israel Novaes,Esqueminha - Cê É Doido,0.755,0.748,Q1_Happy,0.0
4zzXm1QJQXWLyUfFhWZBRg,Elvis Presley,Don't Be Cruel,0.805,0.675,Q1_Happy,0.0
7Bg7nnnaH8hOxglJiZBTHm,Renato da Rocinha,Moleque Bom / Moro Lá / Roçado - Ao Vivo,0.86,0.713,Q1_Happy,0.0
2jvRE2M0qCSiEhRQP3aEUu,The Chesterfield Kings,Up and Down,0.722,0.961,Q1_Happy,0.0
75KyB8zFgkkfwOWr3wz2y0,Los Prisioneros,Maldito Sudaca,0.651,0.869,Q1_Happy,6.21e-06
5YN0zHycJ0Yxz31A5QsVov,Martin Garrix,These Are The Times (feat. JRM),0.607,0.707,Q1_Happy,9.29e-05
7dnBg5AaPHFBJpWyDsGYUD,Syster Sol,Gillar din vibe,0.955,0.833,Q1_Happy,0.0
5gyw4Ii6yveOLPYdH74lxt,Henrique & Juliano,Bateria Externa - Ao Vivo,0.903,0.817,Q1_Happy,0.0
0fsB93YQEryjWOtRyymyxa,Kemuel,Vem Com Josué Lutar Em Jericó,0.813,0.835,Q1_Happy,0.0
2NPWthQC6HGkCUPXEk3bFN,Di Propósito,Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) - Ao Vivo,0.746,0.693,Q1_Happy,0.0
3GQPjADwqNanOyF03j80jJ,The Reverend Horton Heat,Jimbo Song,0.789,0.937,Q1_Happy,1.89e-06
4Do8zB8wXpDEn0lBKg3Rf0,The Growlers,Big Toe,0.729,0.766,Q1_Happy,3.1e-05
5fSRZmheHidHyvfuMds1yw,Pedrinho Pegação,Linda Demais,0.96,0.897,Q1_Happy,1.42e-05
3hgmb4VRqF9HSDonZz4tFp,Nogizaka46,あんなに好きだったのに…,0.622,0.91,Q1_Happy,0.0
04FyuzQPX9ObQuCHfvxCBo,Xande De Pilares,Você Me Venceu / Nunca Mais Sofrer - Ao Vivo,0.814,0.767,Q1_Happy,0.0
4E0teOQQQwagLVvQ7VfYm1,Afro B,Drogba (Joanna),0.767,0.633,Q1_Happy,4.06e-06
0NBdUCQ7N2Wm8rZgWjS5Uc,ITHAN NY,Porte,0.774,0.876,Q1_Happy,8.43e-06
7vZz8oJ5qAqB9MghufRK5k,Shankar-Ehsaan-Loy,Zinda,0.611,0.708,Q1_Happy,3.36e-06
2y9bJBvlGYQQ1mfeHwdgA6,Fania All Stars,Quítate Tú,0.941,0.782,Q1_Happy,0.000121
2TxCwUlqaOH3TIyJqGgR91,ABBA,Mamma Mia,0.827,0.748,Q1_Happy,0.000443
4lkARggU1higL8Uszt8cPY,Purple Disco Machine,Emotion,0.834,0.897,Q1_Happy,0.00819
5diYEOacejP4yRkWlYU3Cu,Armandinho,Eu Sou do Mar - Ao Vivo,0.954,0.762,Q1_Happy,0.0
5i4v2Mpe7CQOjnvSAyYxqk,Los Auténticos Decadentes,El Gran Señor - MTV Unplugged,0.959,0.843,Q1_Happy,0.0
2QGJ3JJDDvcMMfvhSVKGXA,Mantu Chhuria,Mu Ferile Tumara,0.677,0.912,Q1_Happy,0.00141
6INDD39WVBCh22CPwAv7rQ,MC Iguinho da Capital,Dona Cecilia 3,0.731,0.695,Q1_Happy,0.0
2VzAa8R6S0ZIdDkGprASGG,Embody,Without You,0.614,0.696,Q1_Happy,0.000656
2ON9ukivpm8TbgRpYaabZd,Dora The Explorer,Reach Up & Catch The Stars!,0.766,0.68,Q1_Happy,0.000568
7fdsoKCtpx2hYXDRMoActW,Anirudh Ravichander,Chellamma,0.734,0.68,Q1_Happy,0.000348
0oOQ5U0gsQKujmgrI8ajWZ,SKE48,ソーユートコあるよね?,0.961,0.9,Q1_Happy,0.0
4tT9WxdYc4NFb2XvboCQd7,=LOVE,BPM170の君へ,0.864,0.912,Q1_Happy,0.0
1fJFuvU2ldmeAm5nFIHcPP,blink-182,First Date,0.882,0.928,Q1_Happy,0.0
31KdIRxJbtLVKYamGx1bzK,Fäaschtbänkler,Wennduwie,0.725,0.733,Q1_Happy,0.0
5cg0iQYSuJOUwxAtikIivY,Julio Preciado Y Su Banda Perla Del Pacifico,Un Rinconcito en el Cielo,0.972,0.644,Q1_Happy,0.0264
0gsps7Nq05NNeZMyYLG6gW,Spandau Ballet,I'll Fly for You,0.639,0.71,Q1_Happy,8.57e-06
60VtX59NsRINDnObbDtH7G,The Lonely Island,Dick In A Box,0.687,0.699,Q1_Happy,0.0
5wdspDW4Ls3mC3rpSsmVan,Meno Tody,Amassa Placa 2,0.817,0.664,Q1_Happy,2.16e-05
7rU6Iebxzlvqy5t857bKFq,Mariya Takeuchi,Plastic Love,0.857,0.875,Q1_Happy,9.64e-05
62dxHqpIkxfXGEfCZwy79T,Manjari,"Aattinkarayorathe - From ""Rasathanthram""",0.678,0.705,Q1_Happy,0.000196
17OqI90oTFZ3J8PVu6j07V,ABBA,Voulez-Vous,0.903,0.774,Q1_Happy,0.00109
7bi5vk9KoY6Flkat31ViYD,BLACKPINK,Crazy Over You,0.617,0.66,Q1_Happy,6.4e-05
4vO9dmzNRqDhFY3jD1a3P7,Mountain,Mississippi Queen,0.637,0.624,Q1_Happy,0.0
7sm6y1cWTWjX3ke2WMQRAs,Edwin Luna y La Trakalosa de Monterrey,Doble Vida,0.858,0.707,Q1_Happy,0.0
2XYyriLyJSuGj4FN7QoNmM,Pritam,Khudaya Khair,0.807,0.746,Q1_Happy,0.0
5h7RBt7uQCF788tr9Zy92j,(Hed) P.E.,Crazy Legs,0.736,0.775,Q1_Happy,1.15e-06
045eZUNgQ7hjemzvK7VS2l,Ramona,Tranquilízame,0.605,0.659,Q1_Happy,0.0122
0rFD2VyCIu2ToXbkvlsKJv,Melendi,La Boca Junta,0.751,0.834,Q1_Happy,0.0
1QkEUbGSlp70DYNFcxcxYI,須田景凪,veil,0.797,0.873,Q1_Happy,0.0
4eH9ujPhZSF0HZ1c004wtb,A Si,致姗姗来迟的你,0.741,0.628,Q1_Happy,0.0
7JcX4005zed4YWfujwIE1i,Katteni Shiyagare,エカクシャナ (ケモブレインの言葉),0.608,0.831,Q1_Happy,0.000577
10zz9RZt9DnqcxNWksRNrx,Vaundy,怪獣の花唄,0.638,0.939,Q1_Happy,0.0
4R15Azfk4yVZZVXYQKfR3b,Kalado,Garrison Telling - Radio Edit,0.94,0.945,Q1_Happy,0.0
5PjqyZ3iFTaQgfSkbIOY1G,Nusrat Fateh Ali Khan,Haq Ali Ali Maula,0.891,0.815,Q1_Happy,0.00227
32FMAbZAzs3D70UuvnN6y4,Aries,CONVERSATIONS,0.757,0.721,Q1_Happy,9.57e-05
7dPlZZgp0zJzrZAYFnQq9S,Hillbilly Rawhide,"Uma Cerveja, Uma Cachaça E Um Remedinho",0.669,0.965,Q1_Happy,8.25e-06
0tBGrYKXiB7uiWLFhZDSbv,S3RL,Tell Me What You Want - DJ Edit,0.924,0.962,Q1_Happy,0.136
0teJO13Uua0AamcZ681qOd,Tiësto,Ritual,0.769,0.726,Q1_Happy,0.0
5thheALMKZqEl479BxqAnL,Alka Yagnik,Dil Laga Liya Maine,0.917,0.935,Q1_Happy,9.17e-05
75SKlkZrcOX32dseIE8l4O,7!!,ラヴァーズ,0.672,0.957,Q1_Happy,0.0
64XhWxwgpjs4OtTgOlBfZt,DJ Arthur ZL,MONTAGEM COCOTA FEIA PRA CARALHO,0.747,0.976,Q1_Happy,0.0
1X3zDYO8bqE0eIQ3TdtQ6w,Los Pericos,El satánico Dr.Cadillac,0.95,0.858,Q1_Happy,0.000663
4KfSdst7rW39C0sfhArdrz,Heart,Barracuda,0.667,0.691,Q1_Happy,0.106
4hcNpo1rtbzyNswsM5byTf,S.H.E,爱上你,0.708,0.777,Q1_Happy,0.0
084WEoCHxqQRjd0CVs8uBJ,Sardool Sikander,"Bhabhi (From ""Maa"")",0.852,0.825,Q1_Happy,1.08e-06
7o68KX6XyCS9lydBTH6TCP,George Jones,White Lightning - Single Version,0.958,0.8,Q1_Happy,0.0
27SpKBe46jHbXEzR1b2eZs,Facundo Toro,La Negadora,0.957,0.69,Q1_Happy,2.4e-06
3ZQGdO1gA9r1ip0cC03kJn,Beddy Rays,Fool Around,0.683,0.903,Q1_Happy,4.5e-05
2LRGH8gBa4LDUGFRRb4jyW,Cyclo,Perdoname,0.707,0.744,Q1_Happy,0.0
0DncYlZZcfFn49R37ehVit,Los Perlas,Chicha de Curacaví,0.937,0.673,Q1_Happy,0.0
2cVJDlu9jmkPUeuJxA6v8i,Anirudh Ravichander,"Master the Blaster (From ""Master"")",0.899,0.816,Q1_Happy,0.0
2kyKqNsjv2j0nOkuWOcULP,Los Estramboticos,No Te Quise Lastimar,0.952,0.711,Q1_Happy,0.0
6Pf2T6xvc8C0lWrkg0yUFc,Thaman S,Thaar Maar Thakkar Maar,0.908,0.942,Q1_Happy,2.01e-06
4C81bkQ2tkMmYk4bGFCrv5,Armaan Malik,Memu Aagamu,0.683,0.772,Q1_Happy,0.00627
6znXdSMy2nOYC2nuFydQdk,New Model Army,The Weather,0.634,0.9,Q1_Happy,0.1
0MfmUPMVYdKCYGzB9Vh6GY,Os Mutantes,She's My Shoo Shoo (A Minha Menina),0.965,0.817,Q1_Happy,1.64e-06
18YRKiIZO4qDEc5Ik0Cry6,Marshmello,FRIENDS - R3hab Remix,0.696,0.814,Q1_Happy,0.0
6Wh3yMeun9Utz5foDHwn2H,Akatu,Ela É Quem Escolhe - Ao Vivo,0.887,0.848,Q1_Happy,0.0
5ZqLPIzcKXKni6t7HHO7mO,The Potato Pirates,Fuck the Radio,0.875,0.868,Q1_Happy,1.17e-05
6i1eq94lroJKzDqz3ocjbC,Los Amigos Invisibles,Disco Ball,0.78,0.818,Q1_Happy,6.26e-05
1p68GwDcxsvxUol38AuyFA,Lil Zey,Marina,0.645,0.704,Q1_Happy,0.0
175CWROB4zYMQrq4LpG6FT,Art Popular,Sincera - Ao Vivo,0.941,0.775,Q1_Happy,0.0
7EVk9tRb6beJLTHrg6AkY9,Burak Yeter,Tuesday (feat. Danelle Sandoval),0.675,0.639,Q1_Happy,0.0654
1vSXwYeKnzsVvekSpqVabx,Ajay-Atul,Chikni Chameli,0.665,0.956,Q1_Happy,0.0
03W57upGApbKfz1s0umHiE,Saulo Duarte e a Unidade,Mistério no Olhar,0.963,0.794,Q1_Happy,0.00714
6woKpva7Uwdpxr3tqhHbhD,Hermetica,"Ayer Deseo, Hoy Realidad",0.75,0.843,Q1_Happy,0.000287
3gRlmtdCyNoKiyozn2pqc9,Mos Def,Mathematics,0.832,0.749,Q1_Happy,0.0
7MFq7ihwl8ZolUaPCc4sKh,Titãs,Família,0.964,0.651,Q1_Happy,0.00159
0jpk88zk40MjQ63ljrq7V2,Moby,Flower,0.748,0.606,Q1_Happy,0.000326
2b4s9qk2mq5kaFj4rUZlzr,Unknown Brain,Hollywood Perfect,0.721,0.729,Q1_Happy,0.0
6Neol95yHAmjgPDrXBnuXk,Jürgen Drews,Das ist der Moment - Single Mix,0.748,0.964,Q1_Happy,0.0
46CtlFiPLiLALe1eCa1KJU,Театр Теней,Верь только себе,0.68,0.946,Q1_Happy,4.15e-06
4JDRj3h78yCb2u9o2Xd6aD,Diljit Dosanjh,Chauffeur Capo Remix (feat. Tory Lanez),0.643,0.747,Q1_Happy,0.0
51UB3HmLDQlH7I7yXJBqkq,Jah Nattoh,Cuando Tu No Estas,0.786,0.753,Q1_Happy,0.0
0vc68gJkQF7hkyAkbRf7vB,Tep No,Toluca Lake,0.743,0.692,Q1_Happy,0.0343
3gCljMiGFfcum5sOHTMfwZ,Vishal-Shekhar,Fakira,0.711,0.707,Q1_Happy,0.00442
3lZygz3srLlsWqDQXSrl9w,Tronic,Prendan la Radio,0.753,0.991,Q1_Happy,0.0
3U4DN2lz0IPxewpymAS1ZK,Jubin Nautiyal,Meri Mai,0.887,0.807,Q1_Happy,8.2e-06
2qjH6wZfR0g11ZiT7KqyRO,Our Last Night,Astronaut In The Ocean,0.655,0.956,Q1_Happy,0.00912
2WoePXK4XYZcLTRtPYMKUP,Saian,Yerdeniz,0.844,0.618,Q1_Happy,0.0
37pfH2dpsJ0fFOZsrAhABo,Los Apson,El marcianito Bzz Bzz,0.914,0.737,Q1_Happy,0.0
26YFoZUggpQH3ktsNn4Zlt,Lauana Prado,Boca A Boca / Fim De Semana / O Que Tiver Que Vir Virá - Ao Vivo,0.826,0.8,Q1_Happy,0.0
1LSVZqz404v3uh5icAkAyJ,Vybz Kartel,Story of My Life,0.76,0.782,Q1_Happy,0.0
2NVpYQqdraEcQwqT7GhUkh,Chaka Khan,Ain't Nobody,0.816,0.878,Q1_Happy,0.000104
4LoQB01RbhL1vdJPxFmqDA,Cabrito Vudú,Tanto Corazón,0.921,0.958,Q1_Happy,0.00457
6ueM4I6AAOX1OEpAIfLvNG,Hawkeye,NO VEE NO VA,0.801,0.805,Q1_Happy,0.0
10nOUbLxLkKICrRrbRHmSo,Los Auténticos Decadentes,Corazón (feat. Rubén Albarrán y Quique Rangel) - Versión Estudio,0.832,0.797,Q1_Happy,0.0
68UGKNGREtwsO7fDRwftZ2,Richard Hawley,Tonight the Streets Are Ours,0.743,0.686,Q1_Happy,0.0
11qqSo6AyQR68xqVlmwYls,Olamide,Green Light,0.961,0.721,Q1_Happy,0.0462
6mIjJONoUMvGPT9Kzrab3L,EVERGLOW,LA DI DA,0.601,0.85,Q1_Happy,0.0
7EmXPOmfYEdVFdBckaJIaV,BHZ,Blink Links,0.63,0.76,Q1_Happy,3.18e-06
45x7IKCBRhKUc3kSFilH2q,Pixote,Vai Errar de Novo - Ao Vivo,0.938,0.856,Q1_Happy,0.0
2wo4Pc7bsWb5rJpG3pESt3,Beenie Man,Dick,0.938,0.676,Q1_Happy,5.47e-06
6I2tqFhk8tq69iursYxuxd,SEVENTEEN,HOT,0.64,0.777,Q1_Happy,2.58e-06
5hGrVEE49LCkPibt2XTaGy,Rustage,Sasuke,0.794,0.893,Q1_Happy,0.0
33ogSAFEaV8FZPIHG3rF0a,ODZ,Helikopter,0.633,0.661,Q1_Happy,0.152
56ejQ1pr7fZVhU5Gfx9YQ5,Bayside,Mona Lisa,0.6,0.86,Q1_Happy,0.0
4HKXU4mPMwmSSdlOavHceQ,Drängarna,Jösses Lilla Flicka,0.922,0.758,Q1_Happy,0.0
6aJ90LBl96bly9zuEH1U2X,Montell Jordan,This Is How We Do It,0.789,0.702,Q1_Happy,0.0
2brjqyVhm1MsenpS3rSj4i,Kenny Baker,Big Sandy River,0.923,0.668,Q1_Happy,0.487
18UDolpvPEqVzIE69xobUQ,Cupid,Cornbread & Greens (feat. Big Pokey),0.794,0.688,Q1_Happy,2.04e-05
6TXnGAr6DLVYshIrMeP0lZ,Chuck Berry,Route 66,0.962,0.692,Q1_Happy,0.000474
3c1ItvzDDDpmDgLH9SIUp4,Fall Out Boy,Immortals,0.722,0.856,Q1_Happy,0.00126
0F2pZ0h1NbMdzjmAC79u7L,Orquesta Mulenze,Anoche Aprendí,0.884,0.944,Q1_Happy,0.0011
2SmmevhFsgczaqU8pUDgaN,Árbol,Suerte!,0.695,0.9,Q1_Happy,0.0
7cn8UphRWOPeGn4hxMvY0X,Los Amigos Invisibles,Invisible Love,0.962,0.747,Q1_Happy,0.0301
1r1fPuhj9H4VdXr7OK6FL5,Linkin Park,CASTLE OF GLASS,0.685,0.911,Q1_Happy,0.00188
19w1dUxsyDWk7z0djfKJiV,Di Propósito,Barulhinho - Ao Vivo,0.788,0.73,Q1_Happy,0.0
6YhXnVP8iOuM35xhYtQsJh,Rap Box,A Divina Comédia 2,0.742,0.936,Q1_Happy,0.0
3RwVwSd9y9kjJpQSRjVWqv,Pedro Arroyo,Solos En El Cuarto,0.84,0.822,Q1_Happy,0.0018
6kxo2n2WY48fAhLuiwYOAb,SPINALL,Sere - Remix,0.747,0.66,Q1_Happy,0.0
4yfJpqnjxWd7iHFyYUVC26,Eve,Yoruwahonoka,0.611,0.672,Q1_Happy,0.0
3gSSqGBeRMIixptaR0IhbV,The Barnshakers,Nature's Goodness,0.858,0.88,Q1_Happy,0.000438
5HYXtTdr5aaYhM0wACx1kA,Leman Sam,Yol Ver,0.905,0.671,Q1_Happy,0.0
0msSYyzGrMKYkZBvlC2YpA,Benjamin Ingrosso,Dance For Me - BRYXON Edit,0.836,0.721,Q1_Happy,2.28e-05
405zTwupGzrEIpEDFw5Qcj,Grateful Dead,"Scarlet Begonias / Fire on the Mountain - Live in Hamilton, Ontario, March 22, 1990",0.797,0.73,Q1_Happy,0.227
2RPHrJZTN4l5s0fUs2IdBF,Porta,El 90% de Mi 1.5,0.874,0.856,Q1_Happy,0.0
64rb32uukT0vAw22ZiFZ2F,Kamisa 10,Tesão a Primeira Vista (Ao Vivo em Goiânia),0.757,0.739,Q1_Happy,0.0
55ruPNJ55uKjtm77nf3lPD,Charlie Puth,Marks On My Neck,0.943,0.607,Q1_Happy,1.84e-05
1tbgTtEZTGDf3EGVoaKu0D,Saez,Mon Européenne,0.822,0.778,Q1_Happy,0.0
2efzFaOnSIlXcQkTAw2Dr6,Ayben,Başkan,0.645,0.834,Q1_Happy,0.0
4bRNj7vh5yIU3bZWEJkB6T,Shamanes Crew,La Jardinera,0.856,0.715,Q1_Happy,3.69e-06
1S3kVsKQwalDEmLa5Rhehl,Akina Nakamori,Fin - 30th anniversary mix,0.859,0.898,Q1_Happy,9.57e-05
0HS0Hz0ubKrRjePwtdCQtV,Busy Signal,It Ruff,0.625,0.784,Q1_Happy,0.0
6boYaYafMoyPZAw8VMasNm,Asha Bhosle,"Kitaben Bahut Si (From ""Baazigar"")",0.808,0.721,Q1_Happy,8.56e-05
5R8rMNXiq8FPT7yze8liIb,Dia Psalma,Balladen Om Lilla Elsa,0.789,0.716,Q1_Happy,0.0
0EYOdF5FCkgOJJla8DI2Md,System Of A Down,B.Y.O.B.,0.711,0.981,Q1_Happy,0.0
32aV8LF9OX0Us0bjeEGF8G,Barış Manço,Kağızman,0.903,0.763,Q1_Happy,0.0
5z2Gef9D3UgRquZXe7UUW4,Bill Haley & His Comets,"Shake, Rattle And Roll",0.841,0.794,Q1_Happy,0.0
6P4Fygz8vmiGXHBI8uu3Ts,Mumuzinho,Fulminante / Pra Você Acreditar - Ao Vivo,0.902,0.826,Q1_Happy,0.0
6c0I7CfL9ziGZN8yYkLppP,Linkin Park,Sharp Edges,0.624,0.714,Q1_Happy,0.0
0nevM5K8CCJOTbAcpOS1Js,Kyle Walker,Strut,0.742,0.826,Q1_Happy,0.226
5d6ZRqgbz26Sg4bk1oifQw,Carl Perkins,Blue Suede Shoes,0.965,0.673,Q1_Happy,8.53e-05
0BxUQDBa1pCRlUYEELwBcH,Ina Colada,Dass wir auf Malle sind,0.92,0.971,Q1_Happy,0.0
4L8ErPeWY5CfJ8FDdA6ask,my little airport,攻陷你的西,0.818,0.917,Q1_Happy,0.0101
4gC6xOiJLHTpIARRdmYMaQ,Lipsika,Ra Ra Reddy I Am Ready,0.699,0.903,Q1_Happy,0.0109
6BF9qGTbwHweKyit2gEtsa,Pritam,"Bulleya (From ""Ae Dil Hai Mushkil"") - Reprise",0.634,0.787,Q1_Happy,0.0
3UOg91DTKgZuWsYsV1Zn13,NSG,In Da Car,0.775,0.746,Q1_Happy,6.74e-05
0eG3b2T3SXtPAhD9LLm8xA,ONEUS,Same Scent,0.725,0.914,Q1_Happy,0.0
4WRnraKnd6yqzas1UKzEID,Antonio Cartagena,Conmigo Aprendió,0.938,0.94,Q1_Happy,9.94e-06
0gTMnVQ6cXVKVBNhVs5pwv,Soró Silva,Raparigueiro da Roca,0.913,0.659,Q1_Happy,0.0
6VcB4JudF8TFcbobm9TDCR,Haruka Tomatsu,courage,0.671,0.939,Q1_Happy,0.0
65YtzNpiPhGVzg6GPzkotn,Nik Kershaw,I Won't Let The Sun Go Down On Me,0.747,0.863,Q1_Happy,2.32e-05
0qZ0m8Gq4Ug5kBxKe9BVvj,The Outfield,Voices Of Babylon,0.675,0.862,Q1_Happy,0.339
0zDGnnzRirZghHoaeqLinB,Toini & The Tomcats,Love Is All Around,0.646,0.703,Q1_Happy,0.0
1VErHw2douvYHUO1EUm7eh,Los Brios,Porque Estas Enamorada,0.963,0.831,Q1_Happy,0.0977
0UOxp1BpnD8uPQMKU4wKjz,Eric Clapton,I Shot The Sheriff,0.658,0.639,Q1_Happy,0.00221
3mSdOcgajPCftRa58Snj8K,Molejo,Brincadeira de criança,0.717,0.924,Q1_Happy,0.0
11SxP7F7pdcnHVL9PYBUde,Feine Sahne Fischfilet,Solange es brennt,0.67,0.816,Q1_Happy,1.02e-05
1ONnn6GrKQoGuHUYQ3eTyv,João Penca E Seus Miquinhos Amestrados,Lágrimas de Crocodilo,0.844,0.934,Q1_Happy,0.0017
7ncZ7K2VIA9x8Pobcfnx5E,Teoman,Terlemeden Sevişenler,0.806,0.885,Q1_Happy,0.00329
1hqiUgSEsjZlpQPZ85I61N,Charlie Brown Jr.,Quinta-Feira,0.824,0.646,Q1_Happy,0.179
6DPfI0qPys4nScond86AT0,Tatiana,El Calentamiento,0.855,0.826,Q1_Happy,0.000635
08zw2qy3g816ON3X5Wt1le,Carrie Nation and the Speakeasy,Obis,0.633,0.83,Q1_Happy,0.00402
39Q08yA5K7IMII01mS8dOZ,SKE48,心にFlower,0.686,0.939,Q1_Happy,0.0
32R7r1j2r13XwF62fT8sNt,Sonu Nigam,Manasellam Mazhaiye,0.762,0.687,Q1_Happy,4.81e-05
1yw18U4j5Ns7O9nd6W6PvC,SDP,Echte Männer,0.698,0.911,Q1_Happy,0.0
6Ib6RkvLBMD85bov85apSL,Stray Kids,DOMINO,0.696,0.866,Q1_Happy,0.0
4SaVGzVBXcpqywTcvdLEMK,STU48,花は誰のもの?,0.603,0.844,Q1_Happy,0.0
015ASDUjzFvQrKgVI23aki,The Infamous Stringdusters,Night on the River,0.67,0.681,Q1_Happy,0.00498
1hCOFdGunts9kWLFdXNeBf,"Joey ""CoCo"" Diaz",Consequences,0.677,0.623,Q1_Happy,0.0
5laV5KelLIfYTnD4EdVJiS,Purples,Tudo Entrego a Ti,0.691,0.718,Q1_Happy,0.0
5tg6rotffM3eSZDRXrRJ6S,Ratones Paranoicos,Juana de Arco,0.827,0.885,Q1_Happy,0.0223
62UAFVREdTssSevwa5jqhF,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,0.66,0.727,Q1_Happy,1.02e-05
0iJVDupX9f0VPwceljd4Ux,Vidyasagar,Happy New Year,0.71,0.935,Q1_Happy,0.0
0EXH5At0IggPUmURAJv4tl,Hot Rize,Western Skies,0.909,0.644,Q1_Happy,0.034
0vkjPQ4zBBXcN2tpGTpKBv,Trio Nordestino,Forró Pesado,0.978,0.869,Q1_Happy,1.62e-06
1nOrmN6H9MmEzSTU024eAX,Toby Rose,Cool Kids,0.712,0.841,Q1_Happy,0.0
6aUV0eTWuiNH22YfvGP9F4,Alemão Do Forró,Você Vai Se Amarrar,0.791,0.826,Q1_Happy,1.73e-06
1YqVJ2YSgwxWpfuENocF2t,BUMP OF CHICKEN,"Hello,world!",0.713,0.913,Q1_Happy,2.53e-05
3bZPdEskcnMdepwCaDSJRl,Vishal-Shekhar,Bin Tere,0.621,0.698,Q1_Happy,3.59e-06
5eeWHpZyV0xqWunkjahh6X,Cássia Eller,O Meu Mundo Ficaria Completo (Com Você),0.87,0.91,Q1_Happy,0.0
1qrDcjOjbtnJYjkrwmZT4Z,Duo Retama,Consejo de Mi Madre,0.658,0.765,Q1_Happy,2.94e-06
1Hzx1CVqhJjZROfPxDJqYk,Fäaschtbänkler,Wir haben noch lange nicht genug,0.961,0.611,Q1_Happy,0.000309
1LwSnnsoKcAUv9TPFEZ7iQ,yama,麻痺,0.738,0.932,Q1_Happy,0.0
2WOg6FT27iLtN8wetk69nP,Enrique Iglesias,Dirty Dancer,0.733,0.939,Q1_Happy,0.0
4fhLBWSTK9UeGiDQST7bxP,Lill Lindfors,Rus,0.895,0.697,Q1_Happy,0.000138
2pFdf2vRg9p49amXUL3ZVm,Hot Shade,Melodies,0.699,0.649,Q1_Happy,0.0
6Rs9rts5D0gdK4Ag1M8E0o,Tobee,Hey Bobby (Richtig einen brennen),0.685,0.998,Q1_Happy,0.0
7HLfJRAac399SuAd6Me2Bh,Ati242,Uçuyoz Gökyüzüne,0.802,0.784,Q1_Happy,0.0
1VdAAprfEm9DzIzWXubp7B,DENNIS,Você Não Trai - Ao Vivo,0.647,0.671,Q1_Happy,0.0
5wGrhAQqaibupZOcmChn1e,Soweto,Tempo De Aprender,0.787,0.719,Q1_Happy,0.0
4jJ3rcbPevOdXr6hFIVW45,Swingin' Utters,Windspitting Punk,0.665,0.959,Q1_Happy,0.000146
5l40V3esEwzKfuMUaVkfqe,Vitinho,Traição,0.757,0.632,Q1_Happy,0.0
4sbR19WEgjJUfRsU1z2DY2,Mikezin,Suco de Fruta,0.779,0.745,Q1_Happy,1.73e-05
0lcK6TheN4lbUDHQyj0YYh,Tryo,Récréaction,0.969,0.642,Q1_Happy,0.0
